,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Exterior1st_BrkFace,-0.05223214039226781,-0.0768882528019216,-0.07430658850612346,0.18069651429174607,-0.0004940524622619795,-0.1734940915571991,-0.07973159647743515,0.06781138619621795,-0.05201144296780183,0.36367559138296435,-0.44105371521388703,-0.016023287314417087,0.30333737299500024,-0.32340861895258965,0.10477252912697377,-0.06336140794638098,0.10116447560468458,0.02070717410509606,0.04535983521508349,0.06783693397109135,-0.15987610401994407,0.15321889375303274,-0.011506097939256764,-0.09734929849630664,-0.08213488730315152,0.04735904844301626,-0.009764488735559839,0.001894041966570604,-0.1296431518945989,-0.07137040301843094,0.0007287984240056341,-0.07081648144889952,-0.007753264418447384,0.05484004398424398,0.004594736012101119,0.07678531598232899,0.03554474670341903,0.0930584935367236,-0.06175946963420753,0.008599602424299666,-0.05073014824397477,0.030890305022346153,0.04202238622969096,-0.09092885074446061,-0.005487644439603468,0.04882461164755917,0.10244445960372948,0.07269548896134646,-0.001124453325623424,-0.06760168930181236,-0.015650250532808725,0.03203876734194581,0.008198193463359694,-0.04143742332410401,0.11169128402332903,-0.09866663877083946,0.009215914907037248,-0.031360154500273255,0.011742834181027806,-0.019126999028078014,0.0015031235488160728,-0.07918440425147466,0.014358935596779095,-0.01954755944021446,0.04058280068920263,-0.039334259601363906,-0.005546411661935797,0.030046007754206048,0.06819488472361238,0.0015361465620261083,0.0007552054346907326
Exterior1st_CBlock,-0.023925350391847334,0.024177990835166866,0.0028165932746026584,0.006067531747901273,-0.03999551387657459,0.019580370835411934,-0.024176543895266932,0.008730891563150552,-0.010299558161627722,-0.017371308668835794,0.0037297241916016866,-0.007819560147165507,0.01134971343895508,0.0036981605561383474,0.00569399825554543,-0.04112238107517228,0.04488533614584941,-0.029315612266505975,0.010762839677394805,0.010898779663830816,0.008670125102516666,-0.004195215555621061,0.05669740191800981,-0.05870574391350933,0.07051469874325016,-0.11521923078182178,-0.010612263202897489,0.009878702359264366,0.05369053703400982,-0.08489998971778069,0.023510229322037893,-0.11023796677292635,-0.14177518750505333,0.03955724458657068,0.034488776325705045,0.07922870539292105,0.000991201729020086,0.09404863855020561,0.15392364078689552,0.011035896839705883,-0.08494075821456819,-0.056174040276094045,-0.06255610506440568,-0.09623317326312555,-0.09378660067751526,0.3209724344341711,0.002124319382584268,-0.1389002197936505,0.2703503477960916,-0.18482075086237715,0.21342864946471807,0.3268091051415187,-0.03224229482607061,0.05972745806711093,0.03886341204896593,0.4431201308189024,0.27794926471828735,0.16036859033779652,-0.01110170436251297,0.18267616323602903,0.10373738252450014,0.06255948225543509,-0.0031600947959889597,0.15760662088006486,0.001226515680722136,-0.07228906231376248,0.04379508486623229,-0.009020377617667562,0.07437784859470302,-0.04846958013473023,0.054258015158572565
Exterior1st_CemntBd,0.11327355256868514,0.055095671930834075,0.14059337718992035,-0.08724438564775165,0.14416780352067074,0.4632210065289872,-0.10009230703147394,0.003310186846925652,0.14493998787035467,0.19890088704933706,-0.22304190212100808,0.0065318665481745464,0.054446449303788724,-0.02224426434363017,-0.07456880513161582,-2.370515547756022e-05,-0.24213852225787802,0.012349454416438675,-0.06365955487626311,-0.008838080055388033,0.11059046538656983,-0.1782818829369576,0.0899817149504731,0.10826717103367181,-0.007950087116300202,0.048476116644958205,0.050918902038484426,-0.17400501291009957,0.035454019623415815,-0.029964053271646442,0.06558069499427287,0.03921947810584487,-0.11288132816017395,-0.08828910036975506,0.04191371425602904,-0.11933059283305562,-0.02973910898222307,0.06163970637047842,0.018153064350605798,0.00468711556880779,0.06485935321961858,-0.012207543951303865,0.00593242492344945,-0.06256213844199779,0.023394293341711194,-0.014401162495174155,0.005221660358402113,-0.06049884963508167,0.00829157572357379,-0.047027218426299984,0.005279987846072865,-0.04860562752753626,0.08309564930306604,0.018578856483795692,0.028141927585018062,0.08750094841690877,-0.04634614574968629,-0.15514207639641855,0.09612804971178403,0.03286976288395317,0.09081806639939602,0.09968159348597044,0.0025017079201040946,-0.09013748200756032,-0.11627577943467092,-0.09623141338786867,0.03808703801377972,-0.07018460750910702,-0.040522855523235785,0.07913694306946718,-0.08324801911359665
Exterior1st_HdBoard,-0.08113194290341547,-0.29019909944849726,-0.24262883112226327,-0.10826712265357122,0.03837981812436228,0.10300508926734078,0.03424198032111264,-0.2624826157960635,-0.1129649549107775,-0.134399536385407,0.1160542706515826,0.07755803897531506,-0.009965494381813822,-0.03621604294301017,0.05687893806750987,0.2907142054197868,0.027052393135719312,-0.11017455787382717,-0.09048381031163122,0.16474461689038983,0.08045058557120748,0.015858631277391642,-0.03423720888376164,-0.1526489011885496,-0.15871332696019058,0.15910151484916984,0.11928235375254334,-0.13802829587726614,-0.13355604772135693,-0.05367970271232675,0.08563599038187704,0.16408650735155117,-0.010311558629561611,0.07111346408985966,-0.04842801758183506,-0.04060488834360509,-0.05652424945043596,0.1042645806995936,0.18189927475110693,0.012966848791468106,0.053540631000549954,-0.1048796644475975,0.09500358281171176,-0.10668087558975811,-0.03989847082457972,0.023786289389679735,-0.03672948112338535,0.07004420721503805,0.0699995909429373,-0.0824567403037036,-0.1572657907706772,0.052415008388445,-0.018302143500173586,0.05519175657664135,-0.06435855582377494,-0.004409551902474993,0.057653344516963294,-0.0030806840712598775,-0.014533873394231032,-0.09457826853344528,-0.10995236060346575,0.05907728487840579,0.030399981077290597,0.01617234112267111,-0.022336405580964357,-0.02852421427654432,-0.07950999940817756,-0.04859398757961862,0.06547754575084634,-0.0794666827549855,0.08931863939815073
Exterior1st_ImStucc,0.02637108713176758,-0.017110436033527035,0.01370596095498224,0.04040742766654711,0.006561895636606671,0.016316616920615683,-0.0438794510988165,-0.003039531506705723,-0.055808302796012295,0.047967439603523475,0.135617839812192,0.01023598592835493,0.07371579451721474,-0.03948082495639535,-0.026629421820227053,-0.048565754030365116,-0.011518410921011274,-0.22171498922058375,0.04757456110835585,0.14213902085998403,0.07626250378625414,0.22729042987215164,0.0007522700229071341,0.16998531411766873,0.20493949731219968,0.13866493119367973,-0.19268757529581157,-0.0252533679592132,0.11461075208673498,-0.14845792365582133,-0.013420309132435275,-0.11443104422343252,-0.03726047659048827,-0.0037853415408434297,0.3423951035676824,-0.06657947401899467,-0.06169047763563399,-0.026797960444100103,0.040937891622666034,-0.11633776464352041,-0.08932228297579818,0.10708714960035794,0.1000028777803921,0.18962404008094844,-0.12254368176378382,0.011297768758529983,-0.04165953239653012,0.10019075175551624,-0.10764751332044521,-0.031386317685824415,-0.16434148233220675,-0.06231277384886734,0.019752505621946075,0.051685501184635975,-0.03597667975590746,-0.026052239183849114,0.1242783690802086,-0.07783826367280097,0.04140082334167894,-0.010460461521651285,0.02398919700282497,-0.05276785016953228,-0.1140055870685842,0.14233061543381811,-0.046048852259336054,-0.08917235144646438,0.03138419428206964,-0.05801967811928873,-0.005366339616111593,0.060202546823592655,-0.09124344647836008
Exterior1st_MetalSd,-0.24211521874226968,0.06456759952706392,0.009095442934465412,0.060848334009154674,-0.15345203303704924,0.11486065120920454,0.09093030006409646,-0.08790961291482252,-4.772791277552519e-05,-0.087584848578879,0.07629773353141694,-0.05271457934914826,0.06781296846684347,-0.17231487023515557,0.1147819979246417,-0.11846599263021029,0.0823559082250613,-0.020786787983300494,0.18435241385040346,-0.2490423099690793,-0.13881755077243857,-0.11109576702815108,-0.08594443402950888,0.2828566407144248,-0.027265030393747097,-0.2018011384331721,-0.08137038358623136,-0.06798383751382757,0.22389050233057337,0.10574388391631588,-0.06969985781969992,-0.05373345956479432,-0.03400773608109653,-0.24696049178615637,-0.14034726168792688,0.07209232583295892,-0.13382445930445605,0.004260837959179833,0.036357367438992,0.17063550009726167,0.03805271856800554,0.07560371311109902,0.07206684943145202,0.2478521619581471,-0.06883543039591569,0.018047394187518714,0.008338896141835018,0.04829245242564941,0.11385984230595374,0.002354953547016691,-0.03778012918123834,-0.009158016496779438,-0.047137861527017,0.031106116244201287,-0.022942502667639635,0.009708674183141985,-0.08409208345914422,-0.09083670312898862,-0.1403825385411777,-0.0288475389240093,-0.11775684605706706,-0.03985504744218739,0.05196198441065441,0.053910006356302845,0.022108228242334552,0.05773384396679567,-0.01023498936741123,-0.01930711043699011,-0.03278998324103503,-0.06204189171924396,-0.12326431272047837
Exterior1st_Plywood,-0.0006481426705907884,-0.28187594319412956,-0.27935680561315945,0.021027137977231908,0.3195622630553096,-0.09525952008342678,0.28630318844724484,0.18263921830249696,0.3468368301038049,0.1358397313121338,0.09347773369379608,-0.04676336375256501,-0.22642310761007226,0.024318263436603448,-0.18384939267285005,-0.17195670255632514,0.014551542085608394,-0.03825358305471728,-0.11925210760239056,-0.04937844714410951,-0.026789404508001238,0.016796096703839428,0.005419353227258429,-0.06134433907622449,0.20169966358255648,0.04733715657970227,-0.06474867289468737,0.090301677328166,-0.006248443343568905,-0.014203716878020581,-0.02200461927521009,-0.1291383586592783,0.01629420604697468,-0.16357244411863306,-0.061550932641076174,0.10952198444398639,0.1446292777357371,-0.048850169402442835,-0.00044139628370875434,-0.053567219711429824,-0.0693019042868429,0.08885852710613691,-0.040512097365406764,0.03788304659505607,0.06165336042102721,0.04544153898376576,-0.011039743183394266,-0.04335406077481852,0.060369249921532114,0.021292666636124436,0.0869242160142261,-0.05125083253842682,0.04737338424174588,0.03323959938735849,0.02078387323161982,-0.01836769308743411,-0.033257822125561505,-0.020633529125760528,0.04604805345586587,0.018712784864252076,0.027123582991581196,-0.04587612503536827,-0.035842904577414174,-0.03954559665526626,-0.005081458238833197,-0.030605284590032575,-0.021132551670886353,0.0522510684982089,-0.055186356458135535,0.03228225793858568,0.008083040666828634
Exterior1st_Stone,0.017710733014120197,-0.022422709898651954,0.0033884093035535263,0.076683960481691,0.018694072689331452,-0.020385726258835266,-0.018738340246764493,0.07649491905550507,-0.017033582846291147,0.05601523666811232,-0.08523894372383166,0.0009880854798541944,0.003525764984143088,-0.005648145879212416,0.11359918633275784,0.059941099380178456,0.06138625314058381,-0.14357133805338185,0.02971476613134101,0.008617416407378467,0.35453629952356447,-0.09657663123732736,-0.08421714205313761,-0.036360824655659374,-0.16743028227848078,0.022638390635005137,-0.035156164394817606,0.0746726548397148,0.3232582176377886,0.16150288811894106,-0.15877412130180774,-0.1851125518980754,-0.10507899834669472,0.1554881994979329,-0.0555747573486221,0.057634867072328407,0.18249419745180892,0.10581004414523533,0.1345221877064369,-0.08887898258958768,-0.009904402523216834,-0.09365906242792857,-0.022723314878439007,0.09055655326283851,-0.026688221390572277,-0.14756388609855084,-0.13636627846405505,-0.09587389054805869,0.05197304187987971,0.0057659951104656,-0.08638695800140798,-0.035243773041096604,0.03457137524169595,-0.199926040765673,-0.05464716243072505,-0.018613563060140875,-0.07896114325582086,0.06737296068815239,0.10519346414184959,-0.03389481698413274,-0.046241267160238984,-0.004796168047392566,0.04093107588223616,-0.05643479755056243,0.19419964556570177,-0.05090033591104344,0.06441799944240179,0.12760684998634675,-0.07396524093201935,0.07805079455519562,0.1080609574329985
Exterior1st_Stucco,-0.09027533618008386,0.18692811602669102,-0.02279380652344548,0.19856252317685186,-0.011194827065650458,0.02281818533844583,0.09728459818088049,0.24958002161583812,-0.2644594335047598,0.19130582625622403,-0.014981158796858044,0.3186074540940376,-0.3110814387163194,0.1038299745746191,0.20924232024181,0.32475791655080544,-0.15281113064526938,0.1150882207307068,-0.16175443551651433,0.039238348129562,-0.12903898144527715,0.10976010032765326,-0.04288292585763507,0.04144043588877824,0.18916038614167188,-0.11800490203502224,0.03427813986612757,-0.1342423641124946,0.07788641534961131,0.0056304303237662365,0.03926278662646899,-0.08048266116715629,0.017464235263845416,-0.055750334104587,0.0019270366440594868,-0.0048474363098427245,0.01126728459029129,-0.009185610136802622,0.07941702630632426,-0.009880842958415717,-0.07915010204930367,-0.03037193024735777,-0.07105821728293761,-0.06929446565867421,0.01948326912576122,-0.02552847397426218,-0.11609523464874794,0.05920807463915632,-0.09012629048537175,-0.05219424428966564,-0.01885077587815444,-0.013983841288259335,0.006247910602777854,-0.00035800137089341265,0.05680818551919396,-0.00830922444473675,-0.05760810618625636,-0.012359255018169276,-0.0643244163332079,0.04435257485029643,0.0453380070288341,0.011283431395634048,0.009397091762543545,-0.008804468657359902,0.07285511844994454,-0.025938647417831865,-0.0031292789866221634,-0.004650098841815075,0.04731068925428341,0.03351016541387911,0.06364502409941339
Exterior1st_VinylSd,0.5053836937442645,0.11614801507242829,0.3053985363517179,-0.28158440644949123,-0.18416291899820397,-0.19214069142748738,-0.11922716233503212,0.06785937350076125,-0.06812628801388804,-0.17031554757717043,0.05111850651772855,0.05662539104400645,0.02174600710259406,0.1162702499997155,0.0018918814984183294,-0.018743265346415263,-0.05796902548920778,0.030303460013446998,0.06191138870427518,0.04642632650307632,-0.09406487698848753,0.022816859338225574,-0.00013934958775398368,-0.14178698992415958,0.005314121245595557,-0.09495374996493523,-0.041073446703719645,0.1379898325675164,-0.030666587256011416,0.03417913817915223,-0.02708778105719268,-0.10368602297439489,0.061793560757355905,0.09724271262906038,0.004488805267011728,0.11120482333309359,0.12085624652769635,-0.040079172138728025,-0.06467596571887031,-0.10824171199643977,0.01909390528361968,0.06429501361257761,-0.05844267140892856,0.01862406332863963,0.016177109970556977,0.0700321176546028,0.02860915192180184,0.013114753073084092,-0.11574561200159003,0.00024227984455823596,0.02827438383213284,-0.05001116404349369,0.044938241705838974,-0.01583784172354123,0.0033316771902061064,-0.05359446060949406,0.006509449391885911,0.05584774527881562,0.04255962438595315,0.011178520980865048,0.03563036887614461,0.0021196090452990507,-0.018259818698066817,-0.004507395284954908,-0.0036835607890360845,0.09215145897982936,-0.013980083729651203,0.055233384122848256,-0.003846891279614648,0.05952623229239694,-0.024297372233850378
Exterior1st_Wd Sdng,-0.2845021484959909,0.17310692346874337,-0.04089313358923221,0.2819463030473671,-0.0067692559705038,-0.05930750773914515,-0.15051787763020708,-0.007976541698718177,0.04407767942843365,-0.0484184458414394,0.01724160998092991,-0.11630446098433696,0.02703790042055038,0.13513192904176988,-0.11636697066758667,-0.0715836059989136,-0.008224325851234858,-0.07635496834605618,-0.020739741649603884,-0.12183852162121193,0.17381249863554718,-0.006544058429847908,-0.03465347273960774,-0.013548648971506825,0.005088482708068132,0.10746229886713855,0.06448163193823635,0.11755269755972264,-0.04474797418445099,-0.07728630081136774,0.03958135087894345,0.19178325422076195,0.007777395922764232,0.11877306225642117,0.2198172257511321,-0.22048845727733318,-0.08562248544754318,-0.12575571835138658,-0.19215258496406043,0.016131051929414327,-0.01747174821364347,-0.13608843506037194,-0.0820632722951223,-0.1293462137556699,0.06034380817830613,-0.1869546787910722,0.021544733094756057,-0.10954295990225765,-0.08939926779152021,0.1826265061631902,0.14184757690258534,0.053120605031590905,-0.11220757290933216,-0.06776882472615776,-0.052245121508495196,0.0476951162531222,0.05375707985283873,0.1176060070672833,-0.02230239938206971,0.034568552932932636,0.15728268765606468,0.020994029192904745,-0.017818807234009977,0.029694412655833065,0.004541233826347489,-0.022594354790947974,0.12910169215910208,0.000203434614196085,-0.008286739961440765,-0.04304397733790261,0.11253868410900576
Exterior1st_WdShing,-0.0779139740715079,0.024580124997437645,0.01749931085710557,0.03183339372946789,0.0711372393919145,0.014235473699508429,0.01453370046305423,0.005423573347437741,-0.10128589806802511,-0.007911939150732178,-0.007037835555008734,-0.15966877118560388,-0.11577818498759054,0.047845708797724804,0.009504772528056312,-0.17355993196719727,0.2269362058575686,0.41698481806955345,-0.21301424016408388,0.31424378362290023,0.1654272100059893,0.10679615397850714,0.24980673527041278,0.24159479622727406,-0.03094697675338658,-0.008038881123882005,-0.11053415297266794,-0.11762838531873918,-0.05835749704989534,0.14556737439052803,-0.13076486580592192,-0.019983679346028557,0.09924419148224431,0.16484089283925452,-0.06653372332226755,-0.084037956410516,-0.048500150796012345,0.0034733842542176863,0.00210454049238986,-0.01758628164934458,-0.02915714650318848,0.045394182571955786,-0.011725666986470705,0.043366589162529036,0.01714444069903214,-0.013023529973110045,-0.013815662488188395,-0.007760464958671348,0.032183733030162504,-0.07216123597164473,-0.02751662735737014,0.061815038506717754,0.036196540056787296,0.028080525520254418,0.03225879704820559,0.023841004929386993,0.05003544057165142,-0.053986445067952596,0.054065757346370855,0.00715924897158925,-0.11169144037980556,-0.01828565303680464,0.006448673718621207,-0.00022296198773009559,0.0068347883644480165,0.03799915915295221,-0.029709181499936368,-0.00901558151120785,-0.0313051919275401,-0.0371116998789945,-0.04288649938126336
Exterior2nd_AsphShn,-0.037473584055545114,-0.0022667541807902722,-0.024691645171777053,-0.049198232348062094,0.12635471962363692,-0.014389880694188624,0.06481477450948671,-0.09862653815030864,-0.08305142230144767,-0.08485705347728309,0.009287935977494657,0.12009065191262613,0.015491773445123843,-0.06317273890621818,0.13262503408132575,-0.038379441178809384,-0.02456757270277973,0.28819766560013726,0.5107977350428051,-0.16562103120533295,0.15334261046065265,-0.010338757655044299,0.13785593191346723,-0.13775613880402182,0.2994831449390099,0.3157557897027305,0.11666604357998824,-0.17039986276725366,0.05076973439458238,0.059960520324700985,-0.06630331241727849,-0.02840283162326931,0.008039974134408849,0.04395082115235055,0.04331982334429429,0.02276644371572143,0.06934569604073226,-0.036487994215984074,0.02343738787029251,0.05028020925417052,0.03263986641352904,-0.02424456664975409,-0.00991934245478506,-0.046583884033974975,-0.03380775077374175,0.05346015541697387,-0.03590222297135539,0.020356091704872945,0.024969740211849594,0.017247682112561034,0.025221430748198877,0.005799712882283445,-0.01562106340361444,0.03183781798486804,0.010222319725466347,-0.014413093664313108,-0.0012638166815288811,-0.025219369187577948,0.00048204082525748614,-0.01494066227448489,0.029176059592501073,-0.04613550751549086,-0.039200072086789835,-0.05692100776705902,0.03700970706856951,-0.010238830634184189,0.033143000465911815,0.0233597343119361,0.05851247794021837,0.02104265395889603,-0.01755249217240899
Exterior2nd_Brk Cmn,-0.04587266394748591,-0.03216671495792529,-0.053517251698302765,-0.11045257717841074,-0.008616805785320557,-0.009538970428462253,0.2896920355205305,0.03380331179939029,0.17347949565876422,0.49105216457457757,0.15710152859624063,-0.27332845647775517,-0.05280310236535244,0.35703091502605766,0.022632786031100083,-0.06483705794904193,-0.05066896694069854,-0.006822787248796409,0.3392912815574408,0.23768659679075535,-0.1295383576489275,-0.027854974647732383,-0.09713690364661988,-0.1560573264123978,-0.04133080910566688,-0.09954275212180123,-0.011335493266664158,0.02837526624560288,0.08363478795205632,0.06207892044480964,0.035182499797059154,0.0764518900211751,-0.013492362649145575,0.0832511760465523,0.02650934388135725,-0.060939279633229496,-0.07404807263113095,-0.027144829917510545,0.030422418813562113,0.010938911488694325,0.021895288349238526,-0.03215733234922296,0.026712951300504613,-0.028615813791852695,-0.05185482144771299,-0.025803802173322336,-0.031377203930490365,-0.002788813603079575,0.027069448056976704,-0.02463921859197648,-0.05230948076996455,-0.005395224989112488,-0.06687974910495884,0.011231352328486165,0.03691637825227276,-0.012254011640763587,-0.005204227763066209,0.032160604477186355,-0.019164299444437705,0.006057381089577077,-0.02125571535259579,0.028785798258798668,-0.001781684545181204,0.012284520659470312,0.008884555007822755,0.012757306388394469,0.006311358893931248,0.016621364602129846,0.042617966115135485,0.01738294799369952,-0.014181758590163046
Exterior2nd_BrkFace,-0.026003313183425407,-0.07479271770250862,-0.027447433029327374,0.13373922527482587,-0.004492770065515096,-0.15366584441574457,-0.11343754800607452,0.026662120698594468,-0.035594965762746476,0.34123433414259646,-0.3900779677443284,-0.032118034973454786,0.2883545028063988,-0.37061168472125167,0.08335837735015211,-0.03161081716196135,0.10278259566426551,0.02466674067510459,0.058139083851906165,0.09843631893804211,-0.255233511961068,0.1779169010536906,0.01800599245387246,-0.12117162202963759,-0.030319956426352105,0.05954014638197107,-0.029150245812470738,-0.01877919281095477,-0.15431236178454671,-0.056777090520446195,0.016747833275033257,-0.033555345922173366,-0.016430008681391155,0.03074763530766202,-0.006936463064048487,0.046885100489932045,0.04129521937127694,0.039828364938195485,-0.04464304367503605,0.01932966050916678,-0.03431262960570689,-0.0007507911313378946,0.03115166033232137,-0.057475209348777416,-0.04910453313494847,-0.028403076572136803,0.08973211457768904,0.02693115940128585,-0.008426557717717166,-0.05557554073261486,-0.031649165371042884,0.036871901703962824,-0.009466261680845856,-0.07055837031691016,0.07300628174126189,-0.06370734713589603,-0.03158685271597395,0.039686150831844375,-0.02970561779315927,-0.018998464422552066,0.03838584957688308,-0.06426777102534766,0.05481799781194898,-0.042256094049619414,0.06295139713814041,-0.034971676218860416,0.08333134708315175,0.0889715027974493,0.0333635423989876,-0.05928275074753232,0.00408737761702218
Exterior2nd_ImStucc,0.03486484177248982,-0.033443394930530376,-0.01057385244446296,0.03388237489876475,0.039651059092716,0.06979130010685052,0.017748212232858544,0.0015344588858349321,-0.08018931347331808,0.03533828504027863,0.16769691072413373,-0.0004083116385776473,0.09035753038012748,-0.044325907864290894,-0.07490713824235676,-0.05884973833827342,-0.00211849061532609,-0.2918592734190904,-0.00588336530337262,0.1497090773703784,0.09167730822556984,0.2994294342500074,0.028890538574495042,0.09868714800719278,0.21420805127046572,0.20546500825900518,-0.15569766607705948,-0.0025244349903330242,0.15968053905779855,-0.14729652469152021,0.06644352990181222,-0.07919858639592933,0.056710885798148335,-0.030279695409067175,0.30692212691052356,-0.06334538946867006,-0.06870982114115427,0.016628514976821895,-0.06146510009606439,-0.12369042376530413,0.03511024648753511,0.07383176369849341,0.07260802790356169,0.0810149171137651,-0.08364771928635747,0.041924971391050156,-0.06910251771306926,0.037797508593618294,-0.0645002322685855,0.01924250589917979,-0.05443655427605563,-0.06363394493906133,0.05435315917629098,-0.015919382564799894,-0.08055289251322496,0.08250545039582483,0.023105236719887904,-0.04561400243325602,-0.09810297239652238,-0.030747352125981776,0.01421010797941608,0.01914635661513336,-0.02543785997194159,0.05619437589070674,0.11470955641250949,0.10522933074890542,-0.0571863225866171,-0.030862225316181973,0.028635923937715663,0.013826254378828009,0.11095375815580466
Exterior2nd_Other,0.04750758304946117,-0.01624385847574164,0.052923920863513225,0.04729246234363342,0.010507468538889704,0.031996664899708524,0.013675013113581134,0.002372376612623748,0.005165688977971392,-0.003855435012620495,-0.008005035147119232,-0.05263766175175563,-0.039874690580160514,-0.001124309335923639,0.033174103617410834,0.027520860820012746,-0.004018598830631577,-0.04605075771039899,0.03306667743613301,-0.039039871522855776,0.05978942613089143,0.031010054697653486,0.04433190959493041,-0.004098344403717457,-0.05904719005330631,-0.002631878299002002,-0.006180714516899208,-0.1535946699088714,-0.09142125237924856,0.07806173038432075,0.12552101583790365,0.18515203226432686,-0.20415624522692669,0.09289820182699426,0.04907631803915912,0.30102080664495207,-0.1407033951476051,-0.08502577367140657,0.09425606966518235,-0.20355335624500737,-0.06581256002771094,0.14165178765763112,-0.16072321162608913,0.09681570894431787,0.17266410040470664,0.09383483733720749,0.0628916241537181,0.029202286469688137,-0.007733183522558792,0.21796641926679083,0.08286577501283002,-0.1464559355808463,0.10660286987963548,0.05203059646340698,0.11304828361149889,-0.07234958227734857,-0.029172309487165617,0.041167351678564,0.014400851043633594,0.23586776036465723,-0.0705687138353536,-0.12438597902339839,0.04242589415026072,0.3428333659700564,0.20647979143033018,0.23916067324473117,0.19559313314549256,0.06618752717035707,0.10457272636779734,-0.048169891136117575,-0.019357202618660908
Exterior2nd_Plywood,-0.04492034140333805,-0.3195870166438052,-0.260790470979021,0.06902908046345799,0.34768722659033563,-0.13113348637322444,0.2128790915611499,0.12586080606806269,0.28553885286906616,0.01626998160216621,0.04532199973177691,-0.04134491286412949,-0.2136151841997004,-0.03172602193861277,-0.17002193175257524,-0.12404087035092626,-0.02122417258050473,0.0032228399771187595,-0.2204776899012176,-0.04746204428579834,0.012767177832573756,0.003353302089192186,0.07060201287332189,-0.010493385348510211,0.15859962509738165,0.060437596000830825,0.03886519220353658,0.10477892584169288,-0.06778125980830822,-0.05472539288569363,-0.029732175331056744,-0.11494738885154145,0.009261783301569458,-0.1384109330760021,-0.10585158602623568,0.10764790616149146,0.1769247039558132,0.0010917456817784723,0.0411724658709312,-0.05893267570451654,-0.04538197184307567,0.08393336989864178,-0.019559188213496045,0.06984472960687235,0.06130324954121173,0.04424339444334854,0.022481021885711584,-0.04813333068050166,0.04750540246861949,0.02276034721126481,0.06102242391465932,-0.0012584823946410792,0.08197455094220155,0.06399863689351709,0.05747532382333343,-0.042441527293377225,-0.012986568839096227,0.046448504387860245,0.07245212549156689,0.02887040082059119,-2.1658740037334318e-05,-0.08217708388910105,-0.05472842552846443,-0.07502412807351914,-0.008627947687333003,-0.08929301537251855,0.007667696045664981,0.039444638751612755,-0.03589409979462624,0.06794969480416253,-0.002654099567011299
Exterior2nd_Stone,-0.0341937990331541,0.020382310817819164,-0.008841921165252684,0.07431700108216269,0.03956446774749635,-0.09155073237068831,0.0890871789210216,0.14488207100619024,-0.11978858195044548,0.12343789824039056,-0.1487063590627818,0.07826569157857433,0.14564914076209343,-0.014764964934775741,0.09022651309703685,0.048597637425449966,0.020241802301446586,-0.10600307025743178,-0.03991331239010009,0.04394033957367925,0.3888496263144298,-0.11825401490822417,-0.1556518052444073,-0.03297575985695922,-0.18616102980574464,0.04728173452046623,-0.004948565462074852,0.08416252746767809,0.32972693062967956,0.057574711731260046,-0.1388338629184909,-0.16077577062737328,-0.03202520602048083,0.08211573133516556,-0.06119964036776122,0.10390905079112285,0.10488796111216273,-0.02171523179010232,0.04070180842594521,-0.05597933146282973,0.04497619472580854,-0.11121125874943913,0.012783719578217868,-0.061941174469322596,0.15239500401028508,-0.003870643336416243,-0.14273484754370985,-0.08737804192611268,-0.023351027204373983,0.01702231649863828,0.10469439706421793,-0.013671948503196349,0.04922205424747067,-0.04328804910490517,-0.03657932703715114,-0.06106275253475519,0.007048662375005407,-0.08220978469670909,0.036844569220440444,0.039587484060870634,-0.11582540724083384,-0.04439752510462766,-0.022334032900079077,0.1352210768224162,-0.03455345041641994,-0.03230552082785576,-0.050741958084170466,-0.016510594118215205,0.1528767650550878,-0.008966642130779499,0.051641127741331505
Exterior2nd_Stucco,-0.10389843783394861,0.20646910277015595,-0.029935377041147352,0.20956010888877394,-0.008237662419780441,0.0245886312713096,0.09393091235412379,0.2540620100062404,-0.2536655420666211,0.18907058592618817,-0.0013874497877452365,0.3087524628952051,-0.3181257054933496,0.09243471711746468,0.22868795434354441,0.32264209440228436,-0.1677863990036375,0.07757377822676746,-0.15277378064226782,0.011401382763380052,-0.17735191818309068,0.11171148184132654,-0.036279017633384016,0.028542596416296123,0.19809459128425635,-0.10600188346255258,0.056435633283814075,-0.1370413417592467,0.028345187121124858,0.007612787303991208,0.01927018922954934,-0.0851277591023812,0.011152841925814843,-0.05460366079795875,-0.006290260761162874,-0.0045542527639970305,-0.02600981462029896,0.001011640667967399,0.0480762119494755,-0.032965832578121114,-0.08977586152696047,0.0018846040276488754,-0.030608002807909835,-0.06567370778631439,0.0008419388518904133,-0.01481992799129377,-0.07078764326427961,0.03052364003727788,-0.07372335814843414,-0.015582813922108698,-0.03352873679942034,0.029902625751180287,-0.000942737114179488,0.003546644781455853,0.048180042071639596,-0.006232650003327417,-0.04697393199080922,0.01569933408938725,-0.05969707738991982,0.02305786019745398,0.036070483422480294,-0.003931705447113019,0.004849335380077723,-0.01238364497998424,0.09520647454196579,-0.05475238180575597,-0.02872923878573837,-0.022843360585054862,0.011242662639756774,0.04970236307836769,0.01266332651634093
